Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-12,12,-24,1.49,-0.0,36.7,5.7
2017-2019,-60,26,-86,1.82,-0.0,36.7,5.9
2018-2020,75,24,51,1.35,0.0,42.5,13.2
2019-2021,66,66,-1,1.34,-0.0,42.5,11.9
2020-2022,-12,7,-20,1.3,-0.1,64.0,6.1
2021-2023,-136,22,-159,1.62,-0.1,64.4,7.6
2022-2024,65,35,30,1.77,0.0,57.0,16.5
2023-2025,324,81,243,2.55,0.1,54.0,32.1
2024-2026,594,71,523,2.71,4.5,54.0,55.2
