Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2017-2019,48,26,22,0.44,0.2,18.1,12.0
2018-2020,2,24,-22,0.93,-0.1,52.3,11.0
2019-2021,-35,66,-102,1.01,-0.3,52.3,8.8
2020-2022,-16,7,-23,0.96,-0.1,52.3,12.4
2021-2023,43,22,20,0.67,0.1,33.9,15.1
2022-2024,-2,35,-37,0.73,-0.1,49.2,9.3
2023-2025,-96,81,-177,0.65,-0.2,49.2,5.8
2024-2026,-86,52,-138,0.69,-0.1,48.4,6.0
