Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-46,12,-58,0.75,-0.0,21.2,51.0
2017-2019,-48,26,-73,0.6,-0.0,35.2,38.0
2018-2020,-15,24,-39,0.86,-0.2,35.2,41.0
2019-2021,21,66,-45,0.83,-0.1,33.3,42.5
2020-2022,51,7,44,0.7,0.0,29.1,48.2
2021-2023,24,22,2,0.31,0.0,20.0,43.8
2022-2024,5,35,-30,0.25,-0.0,20.0,36.4
2023-2025,-17,81,-98,0.25,-0.1,19.2,28.7
2024-2026,-17,52,-69,0.17,-0.0,16.6,27.4
