Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,40,12,27,1.21,0.0,16.0,246.3
2017-2019,70,26,45,1.17,0.6,16.0,350.8
2018-2020,44,24,20,1.14,0.3,35.5,408.4
2019-2021,34,66,-33,1.11,-0.5,35.5,404.6
2020-2022,-28,7,-35,1.07,-0.5,35.5,387.9
2021-2023,23,22,0,0.95,0.0,20.8,486.1
2022-2024,38,35,4,0.87,0.1,19.8,590.1
2023-2025,56,81,-25,0.74,-0.8,14.7,654.8
2024-2026,33,78,-46,0.64,-1.6,17.8,676.8
