Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-1,12,-13,0.52,-0.0,11.8,11.4
2017-2019,46,26,20,0.44,0.0,10.9,15.7
2018-2020,38,24,14,0.87,0.0,41.9,15.1
2019-2021,126,66,59,0.91,0.7,41.9,27.4
2020-2022,2,7,-5,0.91,-0.1,41.9,18.7
2021-2023,-12,22,-35,0.76,-0.5,36.3,16.0
2022-2024,-56,35,-91,0.73,-1.3,34.4,18.4
2023-2025,-23,81,-104,0.6,-1.5,26.2,16.6
2024-2026,3,47,-44,0.45,-0.7,20.7,15.0
