Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,43,12,31,1.34,0.0,23.1,18.8
2017-2019,6,26,-19,1.29,-0.1,23.1,18.9
2018-2020,-6,24,-30,1.19,-0.1,42.2,22.6
2019-2021,86,66,19,1.16,0.1,42.2,34.6
2020-2022,23,7,15,1.18,0.1,42.2,24.7
2021-2023,18,22,-5,1.19,-0.1,35.8,27.6
2022-2024,-35,35,-70,1.15,-0.9,35.8,29.9
2023-2025,-41,81,-122,1.12,-1.5,41.7,20.4
2024-2026,-57,52,-109,1.13,-1.0,46.5,16.9
