Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-40,12,-52,0.36,-0.0,19.0,10.3
2017-2019,4,26,-22,0.31,-0.0,19.0,15.5
2018-2020,24,24,0,0.36,-0.0,23.1,15.1
2019-2021,26,66,-41,0.34,-0.1,23.1,13.6
2020-2022,24,7,17,0.31,0.1,23.1,17.8
2021-2023,-6,22,-29,0.18,-0.1,26.2,13.5
2022-2024,0,35,-35,0.14,-0.1,26.2,13.1
2023-2025,-48,81,-129,0.08,-0.0,34.1,8.7
2024-2026,-50,42,-92,0.05,-0.0,47.1,6.5
