Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,96,12,84,1.58,0.1,35.4,16.5
2017-2019,20,26,-6,1.53,-0.1,38.4,15.9
2018-2020,-86,24,-110,1.14,-1.0,44.7,22.8
2019-2021,174,66,107,1.07,1.0,44.7,45.1
2020-2022,107,7,99,1.14,1.0,36.7,38.1
2021-2023,266,22,244,1.35,3.9,36.7,73.9
2022-2024,502,35,467,1.52,8.6,36.0,138.7
2023-2025,591,81,510,1.8,11.1,50.2,164.4
2024-2026,584,71,513,1.97,10.5,50.2,219.1
