Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,44,12,31,1.01,0.0,17.0,20.0
2017-2019,50,26,25,1.06,0.2,17.0,26.6
2018-2020,45,24,21,1.18,0.1,48.7,30.9
2019-2021,101,66,35,1.18,0.2,48.7,48.6
2020-2022,8,7,0,1.19,0.0,48.7,35.3
2021-2023,9,22,-14,1.16,-0.2,35.2,39.9
2022-2024,-69,35,-104,1.19,-1.2,29.7,33.8
2023-2025,-25,81,-106,1.13,-0.4,42.6,38.8
2024-2026,-18,71,-89,1.08,-0.3,42.6,34.7
