Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,20,12,8,1.17,0.0,19.4,42.2
2017-2019,28,26,2,1.28,0.0,19.4,58.4
2018-2020,47,24,23,1.23,0.2,32.6,72.6
2019-2021,66,66,0,1.27,-0.0,32.6,86.4
2020-2022,43,7,36,1.25,0.3,32.6,80.7
2021-2023,40,22,18,1.3,0.3,22.4,97.6
2022-2024,38,35,3,1.34,0.0,22.4,104.5
2023-2025,84,81,3,1.53,0.1,31.6,133.4
2024-2026,146,75,71,1.64,1.5,31.6,182.1
