Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,1.38,0.0,19.6,0.0
2017-2019,50,26,24,1.47,0.3,19.6,0.0
2018-2020,93,24,69,1.24,0.7,32.8,0.0
2019-2021,186,66,119,1.27,1.8,32.8,0.0
2020-2022,22,7,15,1.33,0.2,42.2,0.0
2021-2023,52,22,30,1.6,0.5,42.2,0.0
2022-2024,114,35,79,1.68,1.3,37.0,0.0
2023-2025,316,81,235,1.82,6.1,34.3,0.0
2024-2026,451,75,376,2.01,9.0,34.3,0.0
