Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,12,12,0,0.51,0.0,12.1,237.1
2017-2019,31,26,5,0.44,0.0,12.1,259.0
2018-2020,11,24,-12,0.49,-0.1,15.7,247.8
2019-2021,-4,66,-71,0.47,-0.9,15.7,219.2
2020-2022,-34,7,-41,0.45,-0.1,28.5,166.2
2021-2023,-12,22,-34,0.36,-0.0,28.5,159.0
2022-2024,-1,35,-36,0.32,-0.0,28.5,168.7
2023-2025,36,81,-45,0.19,-0.1,12.5,171.8
2024-2026,40,47,-7,0.05,-0.1,12.5,208.7
