Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-3,12,-15,0.22,-0.0,11.4,61.6
2017-2019,16,26,-10,0.19,-0.0,11.4,71.4
2018-2020,7,24,-17,0.74,-0.0,33.3,64.8
2019-2021,17,66,-50,0.81,-0.1,33.3,67.8
2020-2022,-32,7,-40,0.74,-0.1,33.3,52.9
2021-2023,-30,22,-53,0.45,-0.1,41.5,40.5
2022-2024,-18,35,-53,0.38,-0.1,41.5,46.5
2023-2025,27,81,-54,0.3,-0.1,27.3,50.5
2024-2026,59,47,12,0.18,0.0,12.0,53.6
