Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-6,12,-18,1.17,-0.1,28.3,5.8
2017-2019,-17,26,-43,1.06,-0.1,28.3,6.5
2018-2020,-25,24,-49,0.78,-0.0,28.3,7.5
2019-2021,79,66,13,0.77,0.0,26.7,11.7
2020-2022,29,7,22,0.79,0.0,37.4,7.8
2021-2023,52,22,29,0.98,0.0,37.4,11.2
2022-2024,-23,35,-58,0.91,-0.0,30.4,9.3
2023-2025,-6,81,-87,0.75,-1.3,29.8,9.1
2024-2026,-26,42,-68,0.66,-1.0,29.8,8.9
