Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,7,12,-5,0.96,-0.0,18.4,5.7
2017-2019,19,26,-6,0.92,-0.0,18.4,8.1
2018-2020,-7,24,-31,1.2,-0.1,46.8,7.3
2019-2021,6,66,-60,1.24,-0.2,46.8,7.2
2020-2022,16,7,9,1.1,0.0,46.8,9.2
2021-2023,32,22,9,0.74,0.1,15.6,9.3
2022-2024,5,35,-30,0.58,-0.1,61.1,8.6
2023-2025,16,81,-65,0.6,-0.2,61.1,10.7
2024-2026,52,75,-23,0.54,-0.1,61.1,13.3
