Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,15,12,3,0.77,0.0,15.2,38.3
2017-2019,41,26,16,0.78,0.2,15.2,53.5
2018-2020,27,24,3,0.84,0.0,34.9,56.2
2019-2021,88,66,21,0.85,0.3,34.9,83.5
2020-2022,41,7,34,0.85,0.4,34.9,79.5
2021-2023,64,22,42,0.81,1.0,18.1,91.0
2022-2024,35,35,0,0.73,0.0,18.1,102.0
2023-2025,-15,81,-96,0.43,-2.8,24.9,89.1
2024-2026,-25,75,-100,0.19,-2.5,30.5,91.3
