Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-18,12,-30,0.61,-0.1,13.7,150.9
2017-2019,14,26,-12,0.65,-0.0,13.7,206.6
2018-2020,-7,24,-31,0.77,-0.0,29.9,152.1
2019-2021,4,66,-62,0.75,-0.0,29.9,130.1
2020-2022,-12,7,-20,0.68,-0.0,29.9,128.9
2021-2023,13,22,-9,0.46,-0.0,25.6,117.5
2022-2024,59,35,24,0.38,0.1,25.6,159.4
2023-2025,65,81,-16,0.17,-0.1,25.6,173.9
2024-2026,90,42,48,0.03,1.0,18.4,202.5
