Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,60,12,48,1.5,0.0,48.9,15.0
2017-2019,77,26,51,1.62,0.4,50.4,20.0
2018-2020,81,24,57,1.47,0.3,55.6,38.3
2019-2021,168,66,102,1.46,0.6,52.5,47.1
2020-2022,-65,7,-73,1.51,-0.3,73.5,15.1
2021-2023,-187,22,-210,1.71,-0.5,73.5,19.7
2022-2024,-167,35,-202,1.67,-0.0,65.3,15.0
2023-2025,-62,81,-143,1.49,-0.0,59.2,11.2
2024-2026,-45,52,-97,1.35,-0.0,55.6,12.5
