Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,85,12,73,1.38,0.1,23.2,7.5
2017-2019,112,26,86,1.41,1.1,27.5,12.1
2018-2020,164,24,140,1.21,1.6,36.4,18.2
2019-2021,247,66,181,1.21,2.4,36.4,28.2
2020-2022,-53,7,-60,1.27,-0.8,60.8,12.1
2021-2023,-149,22,-171,1.5,-2.0,63.2,12.9
2022-2024,-138,35,-173,1.5,-2.0,56.6,18.3
2023-2025,-72,81,-153,1.64,-1.8,48.5,11.5
2024-2026,53,75,-22,1.64,-0.2,49.0,17.2
