Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-7,12,-19,0.7,-0.0,21.7,10.2
2017-2019,-8,26,-34,0.58,-0.0,19.8,10.9
2018-2020,11,24,-13,0.84,-0.0,44.8,12.5
2019-2021,98,66,31,0.94,0.0,44.8,17.8
2020-2022,94,7,87,0.83,0.3,44.4,19.0
2021-2023,51,22,28,0.65,0.4,32.5,19.2
2022-2024,-56,35,-91,0.53,-1.3,32.5,14.8
2023-2025,-26,81,-107,0.48,-1.8,36.3,16.9
2024-2026,61,47,14,0.37,0.2,36.3,23.6
