Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,1.38,0.0,33.4,4.9
2017-2019,78,26,52,1.49,0.3,33.4,10.7
2018-2020,158,24,134,1.29,0.8,40.5,18.7
2019-2021,279,66,213,1.36,2.3,40.5,25.5
2020-2022,-6,7,-13,1.43,-0.2,55.2,13.6
2021-2023,-82,22,-105,1.73,-1.5,55.2,16.9
2022-2024,-36,35,-70,1.76,-1.0,40.6,19.7
2023-2025,139,81,58,1.95,0.7,56.5,30.2
2024-2026,357,47,310,2.11,3.6,56.5,46.9
