Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,4,12,-8,1.61,-0.0,40.9,25.2
2017-2019,32,26,7,1.67,0.0,40.9,47.0
2018-2020,54,24,30,1.51,0.0,42.9,66.5
2019-2021,258,66,192,1.56,1.7,42.9,121.2
2020-2022,49,7,42,1.6,0.4,52.9,75.0
2021-2023,75,22,52,1.79,0.8,52.9,124.9
2022-2024,-19,35,-54,1.79,-0.8,45.7,125.3
2023-2025,213,81,132,1.8,2.6,48.6,198.0
2024-2026,440,76,363,2.07,5.1,48.6,353.1
