Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,31,12,18,0.78,0.0,22.0,23.1
2017-2019,81,26,55,0.77,0.1,14.1,33.4
2018-2020,78,24,54,0.57,0.6,18.1,45.0
2019-2021,79,66,13,0.52,0.3,18.1,50.4
2020-2022,46,7,39,0.56,0.9,27.1,52.7
2021-2023,-79,22,-101,0.58,-0.5,56.2,29.1
2022-2024,-127,35,-162,0.52,-0.4,63.4,16.2
2023-2025,-82,81,-163,0.09,-0.2,62.1,28.4
2024-2026,2,47,-45,0.06,-0.1,51.5,27.1
