Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2018-2020,390,24,366,1.12,1.3,44.2,28.0
2019-2021,360,66,293,1.1,3.5,44.2,41.2
2020-2022,-86,7,-93,1.43,-0.9,74.8,15.3
2021-2023,-136,22,-158,2.23,-1.6,74.8,31.8
2022-2024,-251,35,-286,2.24,-2.6,68.5,18.1
2023-2025,107,81,26,1.86,0.3,68.5,32.7
2024-2026,-19,76,-96,1.74,-0.8,68.5,35.3
