Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,24,12,12,0.74,0.1,16.7,30.4
2017-2019,51,26,25,0.77,0.3,16.7,43.5
2018-2020,29,24,5,0.79,0.1,37.9,44.1
2019-2021,78,66,12,0.79,0.2,37.9,62.8
2020-2022,28,7,20,0.8,0.3,37.9,62.7
2021-2023,31,22,8,0.79,0.2,24.0,60.8
2022-2024,22,35,-13,0.72,-0.3,24.0,75.0
2023-2025,-8,81,-89,0.41,-2.0,17.6,73.7
2024-2026,-3,42,-45,0.29,-1.0,20.0,67.6
