Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,14,12,2,1.14,0.0,17.9,21.9
2017-2019,8,26,-18,1.12,-0.1,17.9,27.8
2018-2020,11,24,-13,1.11,-0.0,44.9,35.1
2019-2021,90,66,23,1.16,0.0,44.9,46.8
2020-2022,14,7,7,1.16,0.0,43.9,33.3
2021-2023,4,22,-18,1.21,-0.2,28.5,40.7
2022-2024,-13,35,-48,1.15,-0.6,22.3,41.5
2023-2025,103,81,22,1.18,0.4,20.4,66.0
2024-2026,60,73,-14,1.23,-0.3,20.5,59.4
