Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,19,12,7,0.47,0.0,12.3,25.5
2017-2019,44,26,19,0.42,0.0,12.3,31.3
2018-2020,8,24,-16,0.87,-0.0,37.9,22.9
2019-2021,49,66,-18,0.93,-0.1,37.9,35.0
2020-2022,-23,7,-30,0.92,-0.1,37.9,22.8
2021-2023,21,22,-2,0.78,-0.0,28.7,23.6
2022-2024,-9,35,-44,0.74,-0.5,28.7,27.7
2023-2025,12,81,-69,0.7,-1.0,19.5,24.4
2024-2026,15,72,-57,0.55,-1.1,16.4,25.0
