Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,1,12,-12,0.96,-0.0,18.9,0.0
2017-2019,18,26,-8,0.93,-0.0,18.9,0.0
2018-2020,54,24,30,1.02,0.0,39.6,0.0
2019-2021,110,66,44,1.06,0.1,39.6,0.0
2020-2022,51,7,44,1.06,0.1,39.6,0.0
2021-2023,22,22,-1,1.05,-0.0,23.4,0.0
2022-2024,31,35,-4,1.05,-0.1,19.2,0.0
2023-2025,80,81,-1,1.05,-0.0,19.3,0.0
2024-2026,111,75,36,1.14,1.2,19.3,0.0
