Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-17,12,-29,0.68,-0.0,27.4,28.0
2017-2019,10,26,-16,0.66,-0.0,28.1,33.0
2018-2020,-6,24,-29,0.87,-0.0,48.1,38.1
2019-2021,42,66,-24,0.9,-0.0,48.1,43.7
2020-2022,20,7,13,0.81,0.0,48.1,40.4
2021-2023,9,22,-13,0.62,-0.2,19.3,42.1
2022-2024,-15,35,-50,0.54,-0.6,19.3,38.5
2023-2025,-50,81,-130,0.53,-0.4,41.9,24.0
2024-2026,-46,47,-93,0.39,-0.2,41.9,26.4
