Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,0.12,0.0,17.6,16094.1
2017-2019,-10,26,-36,0.07,-0.0,17.6,16492.2
2018-2020,-46,24,-70,0.08,-0.0,44.0,15021.2
2019-2021,39,66,-28,0.12,-0.0,44.0,19036.1
2020-2022,19,7,12,0.09,0.0,41.3,16786.3
2021-2023,39,22,17,0.05,0.1,28.9,18724.6
2022-2024,69,35,34,0.11,0.4,28.9,28692.5
2023-2025,195,81,114,0.17,2.1,28.5,43159.9
2024-2026,323,78,245,0.3,4.9,28.5,60811.6
