Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-9,12,-21,1.29,-0.0,47.2,10.5
2017-2019,10,26,-16,1.4,-0.0,47.2,14.7
2018-2020,-53,24,-77,1.54,-0.0,70.3,12.0
2019-2021,-29,66,-95,1.57,-0.0,70.3,9.0
2020-2022,-29,7,-37,1.49,-0.0,67.6,8.8
2021-2023,-1,22,-24,1.31,-0.0,53.1,9.7
2022-2024,10,35,-25,1.23,-0.0,41.9,9.1
2023-2025,24,81,-57,1.1,-0.1,33.5,12.8
2024-2026,3,71,-68,1.07,-0.1,33.5,10.0
