Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2020-2022,-13,7,-20,0.86,-0.0,42.0,12.1
2021-2023,-8,22,-30,0.74,-0.0,20.7,11.7
2022-2024,32,35,-3,0.69,-0.0,20.7,19.4
2023-2025,101,81,20,0.72,0.0,17.9,27.5
2024-2026,87,75,12,0.56,0.0,31.9,26.1
