Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,3,12,-9,0.8,-0.0,20.3,17.7
2017-2019,14,26,-12,0.74,-0.0,22.3,18.4
2018-2020,-17,24,-41,0.75,-0.0,38.9,21.2
2019-2021,40,66,-26,0.76,-0.0,38.9,27.5
2020-2022,48,7,41,0.76,0.0,28.7,27.7
2021-2023,28,22,5,0.75,0.0,33.1,27.8
2022-2024,-68,35,-103,0.69,-0.2,55.7,14.7
2023-2025,-30,81,-111,0.64,-0.1,55.7,24.1
2024-2026,-1,75,-76,0.61,-0.0,55.7,25.2
