Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,14,12,2,1.01,0.0,19.2,54.0
2017-2019,7,26,-19,0.91,-0.1,19.2,70.2
2018-2020,-19,24,-43,1.31,-0.1,52.6,59.7
2019-2021,26,66,-40,1.39,-0.1,52.6,73.0
2020-2022,-15,7,-23,1.29,-0.1,52.6,53.6
2021-2023,-20,22,-43,1.15,-0.2,51.3,46.0
2022-2024,-26,35,-61,1.11,-0.2,50.6,54.0
2023-2025,40,81,-41,1.27,-0.1,45.4,61.3
2024-2026,63,73,-9,1.03,-0.0,25.8,60.2
