Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,71,12,59,1.16,0.0,40.1,11.7
2017-2019,151,26,126,1.08,0.1,40.1,21.3
2018-2020,290,24,266,0.89,1.1,36.4,36.0
2019-2021,285,66,219,0.9,2.6,36.4,52.2
2020-2022,77,7,69,1.06,0.9,57.2,44.0
2021-2023,-17,22,-39,1.33,-0.5,57.2,48.3
2022-2024,-167,35,-202,1.17,-2.5,54.0,30.2
2023-2025,-167,81,-248,0.85,-3.3,57.6,25.8
2024-2026,-177,47,-224,0.84,-2.9,57.6,26.3
