Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,25,12,12,1.16,0.0,18.9,13.0
2017-2019,59,26,33,0.98,0.0,18.9,20.1
2018-2020,3,24,-21,1.1,-0.0,47.0,19.1
2019-2021,-10,66,-76,1.14,-0.0,47.0,15.7
2020-2022,-81,7,-89,1.14,-0.0,47.0,12.8
2021-2023,11,22,-11,1.15,-0.0,32.6,19.8
2022-2024,40,35,5,1.09,0.0,32.6,23.7
2023-2025,33,81,-48,1.27,-0.3,31.4,21.1
2024-2026,8,52,-44,1.28,-0.4,31.4,23.1
