Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-11,12,-23,0.98,-0.0,33.1,11.7
2017-2019,-36,26,-62,1.07,-0.1,33.1,15.7
2018-2020,30,24,6,0.62,0.0,33.1,12.8
2019-2021,91,66,25,0.55,0.1,22.6,16.0
2020-2022,23,7,16,0.51,0.2,28.5,13.2
2021-2023,13,22,-10,0.72,-0.1,40.1,14.1
2022-2024,10,35,-25,0.75,-0.2,40.1,16.9
2023-2025,27,81,-53,0.96,-0.4,32.2,16.8
2024-2026,-20,52,-72,0.89,-1.0,29.7,13.1
