Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,21,12,9,0.52,0.0,27.1,19.8
2017-2019,53,26,28,0.26,0.0,12.6,24.4
2018-2020,54,24,30,1.02,0.0,45.4,21.4
2019-2021,43,66,-24,1.11,-0.2,45.4,25.6
2020-2022,-30,7,-37,1.07,-0.3,45.4,17.8
2021-2023,-24,22,-46,0.79,-0.1,36.4,14.0
2022-2024,-46,35,-80,0.78,-0.1,36.4,14.4
2023-2025,-25,81,-106,0.71,-0.2,34.2,11.4
2024-2026,49,79,-31,0.53,-0.1,15.8,14.7
