Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,11,12,-1,1.09,-0.0,22.3,9.9
2017-2019,49,26,23,0.8,0.0,22.3,15.1
2018-2020,34,24,10,1.06,0.0,52.9,19.7
2019-2021,156,66,89,1.14,0.2,52.9,31.0
2020-2022,41,7,34,1.22,0.1,52.9,25.5
2021-2023,128,22,106,1.26,1.5,41.8,43.5
2022-2024,66,35,31,1.16,0.4,30.6,40.0
2023-2025,51,81,-30,0.77,-0.5,39.6,41.2
2024-2026,-41,71,-112,0.7,-2.1,39.6,41.0
