Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,9,12,-3,0.98,-0.0,16.3,223.8
2017-2019,8,26,-18,0.87,-0.1,16.3,247.9
2018-2020,-28,24,-52,1.24,-0.0,51.0,173.7
2019-2021,25,66,-41,1.27,-0.0,51.0,241.4
2020-2022,94,7,87,1.09,0.0,49.6,369.2
2021-2023,68,22,46,0.62,0.1,24.4,306.9
2022-2024,7,35,-28,0.52,-0.4,24.4,298.0
2023-2025,-22,81,-103,0.59,-2.1,20.6,313.5
2024-2026,48,71,-23,0.37,-0.4,20.6,393.1
