Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,13,12,1,1.14,0.0,35.4,8.0
2017-2019,-29,26,-54,1.18,-0.1,35.4,7.8
2018-2020,-27,24,-50,1.36,-0.0,56.4,8.4
2019-2021,53,66,-13,1.44,-0.0,56.4,13.4
2020-2022,49,7,41,1.34,0.0,56.4,12.3
2021-2023,56,22,34,1.14,0.0,22.5,14.0
2022-2024,-1,35,-36,1.04,-0.4,21.7,13.3
2023-2025,10,81,-71,0.96,-1.0,32.6,15.2
2024-2026,-6,47,-53,0.96,-0.9,32.6,15.4
