Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,21,12,9,0.92,0.0,21.6,32.4
2017-2019,56,26,31,0.89,0.3,21.6,48.0
2018-2020,58,24,34,0.94,0.4,31.2,60.4
2019-2021,131,66,64,0.94,0.9,31.2,86.9
2020-2022,7,7,0,0.91,-0.0,38.3,58.5
2021-2023,26,22,3,0.88,0.0,38.3,76.9
2022-2024,9,35,-26,0.89,-0.4,26.6,83.8
2023-2025,36,81,-45,0.84,-0.8,19.8,79.9
2024-2026,13,69,-56,0.76,-1.1,19.8,87.4
