Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,35,12,23,1.09,0.1,17.0,90.9
2017-2019,66,26,40,1.1,0.3,17.0,132.0
2018-2020,81,24,57,0.83,0.8,23.6,189.2
2019-2021,147,66,80,0.76,1.6,23.6,271.1
2020-2022,55,7,48,0.79,0.9,23.6,223.8
2021-2023,-45,22,-67,0.91,-1.5,27.1,215.7
2022-2024,-66,35,-101,0.9,-2.3,25.0,211.4
2023-2025,-28,81,-109,0.82,-1.7,33.9,235.4
2024-2026,-25,71,-97,0.8,-1.5,33.9,212.7
