Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,31,12,19,0.85,0.0,19.8,46.9
2017-2019,93,26,68,0.93,0.2,19.8,74.4
2018-2020,73,24,49,0.95,0.7,32.5,95.9
2019-2021,145,66,79,1.0,1.1,32.5,133.4
2020-2022,3,7,-4,1.09,-0.1,44.3,89.4
2021-2023,-92,22,-115,1.3,-0.2,65.7,52.7
2022-2024,-175,35,-210,1.25,-0.3,70.9,27.0
2023-2025,-107,81,-188,1.29,-0.3,73.4,37.7
2024-2026,-18,47,-65,1.36,-0.1,59.0,31.0
