Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-3,12,-15,0.6,-0.0,13.3,9.8
2017-2019,27,26,1,0.69,0.0,13.3,15.7
2018-2020,12,24,-12,1.16,-0.0,51.0,13.2
2019-2021,38,66,-28,1.24,-0.1,51.0,16.3
2020-2022,44,7,36,1.09,0.1,51.0,23.0
2021-2023,107,22,84,0.66,0.5,18.1,27.2
2022-2024,108,35,73,0.56,1.1,18.4,33.8
2023-2025,55,81,-26,0.47,-0.6,20.7,35.1
2024-2026,7,49,-42,0.38,-1.1,20.7,34.3
