Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2018-2020,-429,24,-453,1.04,-0.2,81.9,6.7
2019-2021,1457,66,1390,1.25,0.5,64.3,48.4
2020-2022,156,7,148,1.49,0.4,91.4,9.1
2021-2023,8,22,-14,1.86,-0.1,91.4,21.9
2022-2024,-537,35,-572,1.74,-2.5,79.3,31.1
2023-2025,-141,81,-222,1.58,-1.0,72.2,12.3
2024-2026,-256,73,-329,1.77,-1.4,79.7,9.0
