Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,84,12,72,1.6,0.1,24.2,39.9
2017-2019,43,26,18,1.47,0.1,29.3,41.1
2018-2020,62,24,38,1.09,0.3,43.6,59.8
2019-2021,23,66,-43,1.07,-0.4,43.6,68.2
2020-2022,-45,7,-52,1.16,-0.2,52.0,41.8
2021-2023,4,22,-18,1.43,-0.1,52.0,68.9
2022-2024,-20,35,-55,1.33,-0.3,44.1,64.4
2023-2025,5,81,-76,1.06,-0.9,31.4,53.6
2024-2026,-121,69,-189,0.87,-1.3,57.1,32.3
