Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,48,12,36,1.17,0.1,18.0,54.8
2017-2019,63,26,37,1.21,0.4,18.0,72.9
2018-2020,89,24,65,1.2,1.1,35.5,105.7
2019-2021,195,66,128,1.22,2.3,35.5,179.0
2020-2022,13,7,6,1.35,0.1,47.2,108.3
2021-2023,82,22,60,1.62,1.2,47.2,173.9
2022-2024,-23,35,-57,1.58,-1.2,37.7,174.9
2023-2025,65,81,-16,1.16,-0.4,21.3,184.3
2024-2026,-118,52,-170,1.03,-3.4,54.2,122.6
