Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,27,12,15,1.18,0.1,17.8,15.7
2017-2019,38,26,12,1.04,0.2,17.8,22.9
2018-2020,83,24,60,0.96,0.6,39.0,32.2
2019-2021,142,66,75,0.96,1.0,39.0,44.8
2020-2022,52,7,44,0.96,0.6,39.0,37.3
2021-2023,81,22,58,1.01,1.1,37.5,54.1
2022-2024,184,35,149,1.01,3.0,27.0,81.9
2023-2025,186,81,105,1.03,2.6,22.8,86.3
2024-2026,150,52,98,1.01,3.0,22.8,95.9
