Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,14,12,2,0.79,0.0,13.4,116.4
2017-2019,42,26,17,0.76,0.0,14.0,145.2
2018-2020,32,24,8,0.91,0.0,38.9,149.9
2019-2021,10,66,-56,0.91,-0.5,38.9,132.4
2020-2022,-49,7,-56,0.86,-0.2,38.9,99.5
2021-2023,-33,22,-55,0.68,-0.1,31.9,105.5
2022-2024,-15,35,-49,0.59,-0.0,25.7,102.2
2023-2025,35,81,-46,0.48,-0.0,20.0,123.0
2024-2026,13,47,-34,0.41,-0.0,15.3,111.6
