Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-22,12,-34,0.47,-0.0,23.7,81.5
2017-2019,-12,26,-37,0.56,-0.0,27.1,82.3
2018-2020,-6,24,-30,0.67,-0.0,36.0,67.6
2019-2021,41,66,-25,0.69,-0.0,36.0,78.2
2020-2022,30,7,22,0.59,0.0,32.4,75.4
2021-2023,15,22,-7,0.42,-0.0,24.4,66.5
2022-2024,41,35,6,0.32,0.1,24.4,86.2
2023-2025,79,81,-2,0.14,-0.0,15.4,95.1
2024-2026,132,71,61,-0.1,1.0,15.4,120.4
