Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-8,12,-20,1.19,-0.1,30.1,9.7
2017-2019,-41,26,-66,1.24,-0.2,30.1,9.2
2018-2020,56,24,32,1.2,0.0,44.5,18.6
2019-2021,175,66,108,1.28,0.0,44.5,29.5
2020-2022,129,7,121,1.29,0.0,44.5,27.4
2021-2023,-59,22,-81,1.5,-0.7,62.2,18.2
2022-2024,-161,35,-196,1.53,-0.7,73.5,10.9
2023-2025,-135,81,-216,1.76,-0.6,76.8,17.8
2024-2026,33,75,-42,1.66,-0.1,57.1,16.9
