Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,10,12,-2,0.43,-0.0,11.9,21.7
2017-2019,35,26,9,0.31,0.0,11.3,29.8
2018-2020,34,24,10,0.66,0.0,30.7,30.9
2019-2021,67,66,0,0.69,0.0,30.7,39.2
2020-2022,47,7,40,0.62,0.7,30.7,47.0
2021-2023,16,22,-6,0.33,-0.2,31.1,37.8
2022-2024,-36,35,-70,0.28,-1.9,31.1,34.3
2023-2025,-31,81,-112,0.16,-1.4,35.3,36.9
2024-2026,32,52,-20,0.07,-0.2,25.9,44.2
