Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-2,12,-14,1.02,-0.0,23.5,0.0
2017-2019,-50,26,-75,0.88,-0.0,23.5,0.0
2018-2020,21,24,-3,0.81,-0.0,34.0,0.0
2019-2021,91,66,25,0.89,0.0,34.0,0.0
2020-2022,76,7,68,1.02,0.0,34.7,0.0
2021-2023,95,22,72,1.31,0.7,34.7,0.0
2022-2024,32,35,-3,1.26,-0.0,34.7,0.0
2023-2025,139,81,58,1.22,0.9,36.1,0.0
2024-2026,85,80,5,1.53,0.1,38.5,0.0
