Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,16,12,4,1.24,0.0,22.7,16.8
2017-2019,21,26,-4,1.28,-0.0,22.7,22.6
2018-2020,35,24,11,1.14,0.1,41.4,28.0
2019-2021,122,66,56,1.12,0.3,41.4,38.9
2020-2022,36,7,28,1.09,0.2,41.6,28.7
2021-2023,30,22,7,1.1,0.1,41.6,34.6
2022-2024,-10,35,-45,1.17,-0.5,31.2,31.9
2023-2025,58,81,-23,1.27,-0.3,27.0,43.4
2024-2026,54,42,12,1.29,0.2,27.0,39.6
