Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,0.8,0.0,20.6,9.2
2017-2019,31,26,6,0.79,0.1,20.6,10.5
2018-2020,9,24,-15,0.76,-0.2,24.0,11.7
2019-2021,11,66,-55,0.75,-0.8,24.0,12.1
2020-2022,4,7,-4,0.7,-0.1,24.0,12.7
2021-2023,3,22,-19,0.69,-0.2,28.6,11.8
2022-2024,-3,35,-38,0.65,-0.4,28.6,12.7
2023-2025,-2,81,-83,0.53,-0.8,21.6,13.2
2024-2026,-1,52,-53,0.37,-0.6,18.8,12.1
