Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,22,12,10,1.18,0.0,20.0,2.9
2017-2019,110,26,85,1.12,0.1,20.0,6.0
2018-2020,310,24,286,1.11,2.6,33.1,13.4
2019-2021,454,66,387,1.15,4.6,33.1,20.8
2020-2022,-77,7,-84,1.39,-1.1,81.3,6.0
2021-2023,-287,22,-309,1.89,-1.7,81.7,7.6
2022-2024,-255,35,-290,1.87,-1.6,71.8,9.2
2023-2025,-6,81,-87,1.56,-0.5,46.5,8.1
2024-2026,91,47,44,1.37,0.4,46.5,11.8
