Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,42,12,30,1.18,0.1,26.9,14.8
2017-2019,41,26,15,1.23,0.2,26.9,20.9
2018-2020,135,24,111,0.93,1.8,36.3,39.9
2019-2021,188,66,121,0.9,2.5,36.3,52.6
2020-2022,18,7,11,0.99,0.2,51.3,32.6
2021-2023,-33,22,-55,1.31,-0.8,51.3,44.3
2022-2024,-90,35,-125,1.27,-1.8,40.0,33.0
2023-2025,39,81,-42,1.14,-0.7,33.3,54.0
2024-2026,6,52,-46,1.03,-0.8,33.3,48.0
