Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-15,12,-27,0.54,-0.0,13.5,46.8
2017-2019,11,26,-14,0.49,-0.0,13.5,54.1
2018-2020,24,24,0,0.63,0.0,21.1,67.2
2019-2021,34,66,-32,0.62,-0.1,21.1,67.0
2020-2022,10,7,3,0.56,0.0,21.1,61.9
2021-2023,5,22,-17,0.35,-0.2,16.0,62.6
2022-2024,20,35,-15,0.31,-0.2,16.0,71.4
2023-2025,16,81,-65,0.1,-0.9,18.5,62.1
2024-2026,11,47,-36,0.03,-0.6,18.5,68.8
