Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,174,12,161,1.4,0.2,29.9,23.5
2017-2019,171,26,145,1.45,1.1,29.9,31.7
2018-2020,279,24,255,0.81,4.8,29.9,61.7
2019-2021,378,66,311,0.73,6.8,25.5,100.6
2020-2022,-140,7,-147,1.08,-2.4,73.5,33.9
2021-2023,-116,22,-138,1.91,-1.8,73.5,62.7
2022-2024,-228,35,-263,1.94,-3.1,65.3,64.2
2023-2025,-46,81,-127,1.57,-1.6,54.0,42.8
2024-2026,-257,52,-308,1.4,-2.7,77.7,19.9
