Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-35,12,-47,1.42,-0.0,43.6,9.7
2017-2019,-43,26,-68,1.3,-0.0,43.6,9.4
2018-2020,-37,24,-61,1.86,-0.1,87.0,5.2
2019-2021,35,66,-32,2.0,-0.1,87.0,9.9
2020-2022,110,7,103,1.76,0.4,85.4,17.2
2021-2023,87,22,65,1.23,0.3,39.1,13.2
2022-2024,-43,35,-78,0.98,-0.3,44.7,8.5
2023-2025,-72,81,-153,1.22,-0.4,60.2,9.0
2024-2026,36,47,-11,1.18,-0.0,54.0,13.5
