Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,-11,12,-23,0.92,-0.0,24.9,103.9
2017-2019,-19,26,-45,0.97,-0.0,24.9,122.6
2018-2020,-6,24,-30,0.99,-0.0,37.4,115.1
2019-2021,26,66,-40,0.95,-0.0,37.4,127.8
2020-2022,24,7,17,0.82,0.0,37.4,134.8
2021-2023,56,22,34,0.54,0.0,14.7,156.4
2022-2024,87,35,52,0.59,0.4,15.9,210.3
2023-2025,153,81,72,0.71,1.2,18.1,283.3
2024-2026,41,75,-34,0.78,-0.5,37.3,223.5
