Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2022-2024,2,35,-33,2.22,-0.1,52.4,6.5
2023-2025,33,81,-48,1.9,-0.1,52.4,8.4
2024-2026,7,76,-70,1.48,-0.2,52.4,9.5
