Year,Return,S&P,Alpha,Beta,Sharp,MDD,Cap(B)
2016-2018,42,12,30,0.89,0.0,20.5,27.6
2017-2019,57,26,31,0.89,0.1,20.5,32.8
2018-2020,48,24,24,1.1,0.0,53.7,36.5
2019-2021,90,66,23,1.13,0.0,53.7,57.0
2020-2022,67,7,60,1.1,0.0,53.7,53.2
2021-2023,59,22,37,0.94,0.5,38.2,60.0
2022-2024,9,35,-26,0.85,-0.4,38.2,66.6
2023-2025,123,81,42,0.47,0.8,27.4,103.6
2024-2026,39,65,-26,0.33,-0.6,33.2,90.5
